date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:59:58	1670/1670	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2008:15:04%20GMT	https://demos.grayic.com/omega/image/png/l1-logo.png	demos.grayic.com/omega/image/png/l1-logo.png	(from https://demos.grayic.com/omega/landing-1.html)
00:59:59	485/485	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2014%20Apr%202020%2014:36:38%20GMT	https://demos.grayic.com/omega/image/svg/hero-shape-svg.svg	demos.grayic.com/omega/image/svg/hero-shape-svg.svg	(from https://demos.grayic.com/omega/landing-1.html)
01:00:00	32600/32600	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2005:29:40%20GMT	https://demos.grayic.com/omega/image/png/landing1-hero-phone.png	demos.grayic.com/omega/image/png/landing1-hero-phone.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:01	2570/2570	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2008:15:04%20GMT	https://demos.grayic.com/omega/image/png/l1-brand1.png	demos.grayic.com/omega/image/png/l1-brand1.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:02	1960/1960	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2008:15:04%20GMT	https://demos.grayic.com/omega/image/png/l1-brand2.png	demos.grayic.com/omega/image/png/l1-brand2.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:03	2446/2446	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2008:15:04%20GMT	https://demos.grayic.com/omega/image/png/l1-brand3.png	demos.grayic.com/omega/image/png/l1-brand3.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:04	2004/2004	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2008:15:04%20GMT	https://demos.grayic.com/omega/image/png/l1-brand4.png	demos.grayic.com/omega/image/png/l1-brand4.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:05	2287/2287	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2008:15:04%20GMT	https://demos.grayic.com/omega/image/png/l1-brand5.png	demos.grayic.com/omega/image/png/l1-brand5.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:06	2148/2148	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2008:15:04%20GMT	https://demos.grayic.com/omega/image/png/l1-feature-oval.png	demos.grayic.com/omega/image/png/l1-feature-oval.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:07	806/806	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2014%20Apr%202020%2014:36:38%20GMT	https://demos.grayic.com/omega/image/svg/l1-curve-feature.svg	demos.grayic.com/omega/image/svg/l1-curve-feature.svg	(from https://demos.grayic.com/omega/landing-1.html)
01:00:08	163/163	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Apr%202020%2010:02:48%20GMT	https://demos.grayic.com/omega/image/png/icon-layout-red.png	demos.grayic.com/omega/image/png/icon-layout-red.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:09	257/257	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Apr%202020%2010:02:48%20GMT	https://demos.grayic.com/omega/image/png/icon-sidebar-yellow.png	demos.grayic.com/omega/image/png/icon-sidebar-yellow.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:10	222/222	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Apr%202020%2010:02:48%20GMT	https://demos.grayic.com/omega/image/png/icon-brookmark-blue.png	demos.grayic.com/omega/image/png/icon-brookmark-blue.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:11	266/266	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Apr%202020%2010:02:48%20GMT	https://demos.grayic.com/omega/image/png/icon-chat-black.png	demos.grayic.com/omega/image/png/icon-chat-black.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:13	99533/99533	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2005:25:28%20GMT	https://demos.grayic.com/omega/image/png/content-img1--mobile.png	demos.grayic.com/omega/image/png/content-img1--mobile.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:13	219/219	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2014%20Apr%202020%2014:36:38%20GMT	https://demos.grayic.com/omega/image/svg/l1-curve-content2.svg	demos.grayic.com/omega/image/svg/l1-curve-content2.svg	(from https://demos.grayic.com/omega/landing-1.html)
01:00:14	53304/53304	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2005:25:28%20GMT	https://demos.grayic.com/omega/image/png/content-img2--mobile.png	demos.grayic.com/omega/image/png/content-img2--mobile.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:15	302/302	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Apr%202020%2010:02:48%20GMT	https://demos.grayic.com/omega/image/png/icon-cards-red.png	demos.grayic.com/omega/image/png/icon-cards-red.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:16	173/173	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Apr%202020%2010:02:48%20GMT	https://demos.grayic.com/omega/image/png/icon-mobile-blue.png	demos.grayic.com/omega/image/png/icon-mobile-blue.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:17	4038/4038	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2008:15:04%20GMT	https://demos.grayic.com/omega/image/png/l1-customer1.png	demos.grayic.com/omega/image/png/l1-customer1.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:18	4517/4517	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2008:15:04%20GMT	https://demos.grayic.com/omega/image/png/l1-customer2.png	demos.grayic.com/omega/image/png/l1-customer2.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:19	4327/4327	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2008:15:04%20GMT	https://demos.grayic.com/omega/image/png/l1-customer3.png	demos.grayic.com/omega/image/png/l1-customer3.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:20	2802/2802	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2008:15:04%20GMT	https://demos.grayic.com/omega/image/png/l1-cta-oval.png	demos.grayic.com/omega/image/png/l1-cta-oval.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:21	214/214	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2014%20Apr%202020%2014:36:38%20GMT	https://demos.grayic.com/omega/image/svg/l1-curve-cta.svg	demos.grayic.com/omega/image/svg/l1-curve-cta.svg	(from https://demos.grayic.com/omega/landing-1.html)
01:00:22	1600/1600	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2008:15:04%20GMT	https://demos.grayic.com/omega/image/png/footer-logo.png	demos.grayic.com/omega/image/png/footer-logo.png	(from https://demos.grayic.com/omega/landing-1.html)
01:00:23	18262/18262	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2005:28:34%20GMT	https://demos.grayic.com/omega/image/png/l2-hero-oval1.png	demos.grayic.com/omega/image/png/l2-hero-oval1.png	(from https://demos.grayic.com/omega/landing-2.html)
01:00:24	8421/8421	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Mar%202020%2005:29:00%20GMT	https://demos.grayic.com/omega/image/png/l2-hero-oval2.png	demos.grayic.com/omega/image/png/l2-hero-oval2.png	(from https://demos.grayic.com/omega/landing-2.html)
